source,destination,amount,timestamp,channel,is_suspicious
ACC_N_490,ACC_N_350,2484.85,2026-03-22T14:18:44.628514,ACH,False
ACC_N_98,ACC_N_351,407.4,2026-03-18T05:18:44.628514,ACH,False
ACC_N_379,ACC_N_351,338.55,2026-03-06T11:18:44.628514,ACH,False
ACC_N_97,ACC_N_352,4865.58,2026-03-31T13:18:44.628514,ACH,False
ACC_N_101,ACC_N_352,203.14,2026-03-29T17:18:44.628514,ACH,False
ACC_N_214,ACC_N_352,1192.36,2026-03-27T17:18:44.628514,ACH,False
ACC_N_281,ACC_N_352,1545.86,2026-03-17T13:18:44.628514,ACH,False
ACC_N_459,ACC_N_352,4717.46,2026-03-26T17:18:44.628514,ACH,False
ACC_N_12,ACC_N_353,3211.84,2026-03-29T19:18:44.628514,ACH,False
ACC_N_178,ACC_N_353,1207.45,2026-04-01T13:18:44.628514,ACH,False
ACC_N_499,ACC_N_354,3426.39,2026-03-21T09:18:44.628514,ACH,False
ACC_N_55,ACC_N_355,3977.69,2026-03-12T15:18:44.628514,ACH,False
ACC_N_159,ACC_N_355,981.91,2026-04-01T07:18:44.628514,ACH,False
ACC_N_329,ACC_N_355,4312.87,2026-03-11T01:18:44.628514,ACH,False
ACC_N_426,ACC_N_355,4658.39,2026-03-07T16:18:44.628514,ACH,False
ACC_N_8,ACC_N_356,4491.06,2026-03-23T10:18:44.628514,ACH,False
ACC_N_19,ACC_N_356,376.87,2026-03-15T18:18:44.628514,ACH,False
ACC_N_400,ACC_N_356,1928.05,2026-03-06T18:18:44.628514,ACH,False
ACC_N_452,ACC_N_356,666.2,2026-03-10T11:18:44.628514,ACH,False
ACC_N_470,ACC_N_356,4113.67,2026-03-30T21:18:44.628514,ACH,False
ACC_N_177,ACC_N_357,1697.13,2026-03-11T23:18:44.628514,ACH,False
ACC_N_232,ACC_N_357,4328.51,2026-03-05T07:18:44.628514,ACH,False
ACC_N_385,ACC_N_357,4916.36,2026-03-09T03:18:44.628514,ACH,False
ACC_N_487,ACC_N_357,4019.82,2026-03-24T16:18:44.628514,ACH,False
ACC_N_58,ACC_N_358,1635.63,2026-03-31T19:18:44.628514,ACH,False
ACC_N_81,ACC_N_358,588.35,2026-03-15T14:18:44.628514,ACH,False
ACC_N_108,ACC_N_358,1571.6,2026-03-05T01:18:44.628514,ACH,False
ACC_N_13,ACC_N_359,2031.74,2026-03-19T23:18:44.628514,ACH,False
ACC_N_23,ACC_N_359,2445.0,2026-03-15T09:18:44.628514,ACH,False
ACC_N_39,ACC_N_359,1707.47,2026-03-20T23:18:44.628514,ACH,False
ACC_N_133,ACC_N_359,2310.54,2026-03-24T21:18:44.628514,ACH,False
ACC_N_250,ACC_N_359,631.61,2026-03-29T09:18:44.628514,ACH,False
ACC_N_40,ACC_N_360,2892.95,2026-03-25T18:18:44.628514,ACH,False
ACC_N_98,ACC_N_361,3516.84,2026-03-20T10:18:44.628514,ACH,False
ACC_N_102,ACC_N_361,2746.99,2026-03-12T13:18:44.628514,ACH,False
ACC_N_373,ACC_N_361,2801.72,2026-03-09T01:18:44.628514,ACH,False
ACC_N_399,ACC_N_361,3369.35,2026-03-16T21:18:44.628514,ACH,False
ACC_N_8,ACC_N_362,1983.62,2026-03-24T03:18:44.628514,ACH,False
ACC_N_94,ACC_N_362,3876.74,2026-03-10T21:18:44.628514,ACH,False
ACC_N_130,ACC_N_362,953.05,2026-03-26T07:18:44.628514,ACH,False
ACC_N_162,ACC_N_362,4782.48,2026-03-30T09:18:44.628514,ACH,False
ACC_N_18,ACC_N_363,954.15,2026-03-19T05:18:44.628514,ACH,False
ACC_N_172,ACC_N_363,4946.87,2026-03-13T23:18:44.628514,ACH,False
ACC_N_353,ACC_N_363,1316.72,2026-03-23T19:18:44.628514,ACH,False
ACC_N_208,ACC_N_364,3518.73,2026-03-13T23:18:44.628514,ACH,False
ACC_N_75,ACC_N_365,4862.77,2026-03-25T23:18:44.628514,ACH,False
ACC_N_133,ACC_N_365,534.34,2026-03-14T02:18:44.628514,ACH,False
ACC_N_380,ACC_N_365,795.85,2026-03-26T18:18:44.628514,ACH,False
ACC_N_428,ACC_N_365,2118.04,2026-03-17T13:18:44.628514,ACH,False
ACC_N_439,ACC_N_365,2422.97,2026-03-20T04:18:44.628514,ACH,False
ACC_N_99,ACC_N_366,4471.56,2026-03-24T13:18:44.628514,ACH,False
ACC_N_440,ACC_N_366,3144.49,2026-03-29T00:18:44.628514,ACH,False
ACC_N_209,ACC_N_367,3610.28,2026-03-06T01:18:44.628514,ACH,False
ACC_N_256,ACC_N_367,4216.37,2026-03-22T13:18:44.628514,ACH,False
ACC_N_312,ACC_N_367,2853.69,2026-03-26T16:18:44.628514,ACH,False
ACC_N_401,ACC_N_367,3832.88,2026-03-28T02:18:44.628514,ACH,False
ACC_N_114,ACC_N_369,124.19,2026-03-09T03:18:44.628514,ACH,False
ACC_N_152,ACC_N_369,2649.11,2026-04-02T15:18:44.628514,ACH,False
ACC_N_161,ACC_N_369,2037.78,2026-03-06T07:18:44.628514,ACH,False
ACC_N_288,ACC_N_369,2051.87,2026-03-16T05:18:44.628514,ACH,False
ACC_N_466,ACC_N_369,3216.71,2026-03-26T10:18:44.628514,ACH,False
ACC_N_62,ACC_N_370,2936.49,2026-03-08T09:18:44.628514,ACH,False
ACC_N_65,ACC_N_370,3503.41,2026-03-13T14:18:44.628514,ACH,False
ACC_N_186,ACC_N_370,4958.55,2026-03-05T12:18:44.628514,ACH,False
ACC_N_346,ACC_N_370,4829.47,2026-03-29T22:18:44.628514,ACH,False
ACC_N_28,ACC_N_371,2752.78,2026-03-15T13:18:44.628514,ACH,False
ACC_N_67,ACC_N_371,896.53,2026-03-28T10:18:44.628514,ACH,False
ACC_N_285,ACC_N_371,583.97,2026-04-02T00:18:44.628514,ACH,False
ACC_N_470,ACC_N_371,1694.64,2026-03-29T04:18:44.628514,ACH,False
ACC_N_211,ACC_N_372,3665.67,2026-03-05T01:18:44.628514,ACH,False
ACC_N_284,ACC_N_372,1188.74,2026-03-24T01:18:44.628514,ACH,False
ACC_N_331,ACC_N_372,3692.95,2026-03-23T05:18:44.628514,ACH,False
ACC_N_377,ACC_N_372,1351.93,2026-04-02T02:18:44.628514,ACH,False
ACC_N_58,ACC_N_373,3718.44,2026-03-27T19:18:44.628514,ACH,False
ACC_N_78,ACC_N_373,259.67,2026-03-22T07:18:44.628514,ACH,False
ACC_N_199,ACC_N_373,3343.46,2026-03-26T14:18:44.628514,ACH,False
ACC_N_286,ACC_N_373,2534.6,2026-03-12T21:18:44.628514,ACH,False
ACC_N_257,ACC_N_374,3291.46,2026-03-31T14:18:44.628514,ACH,False
ACC_N_365,ACC_N_374,4706.47,2026-03-04T21:18:44.628514,ACH,False
ACC_N_417,ACC_N_374,477.04,2026-03-29T03:18:44.628514,ACH,False
ACC_N_48,ACC_N_375,4542.26,2026-03-18T02:18:44.628514,ACH,False
ACC_N_165,ACC_N_375,1741.64,2026-03-09T22:18:44.628514,ACH,False
ACC_N_390,ACC_N_375,1291.99,2026-03-15T13:18:44.628514,ACH,False
ACC_N_406,ACC_N_375,3707.73,2026-03-11T18:18:44.628514,ACH,False
ACC_N_108,ACC_N_376,836.91,2026-03-21T09:18:44.628514,ACH,False
ACC_N_348,ACC_N_377,2412.08,2026-03-21T21:18:44.628514,ACH,False
ACC_N_365,ACC_N_377,3591.58,2026-03-21T21:18:44.628514,ACH,False
ACC_N_372,ACC_N_377,671.32,2026-03-21T17:18:44.628514,ACH,False
ACC_N_113,ACC_N_378,3353.64,2026-03-27T07:18:44.628514,ACH,False
ACC_N_170,ACC_N_378,2621.68,2026-03-31T04:18:44.628514,ACH,False
ACC_N_112,ACC_N_379,3151.36,2026-04-01T21:18:44.628514,ACH,False
ACC_N_142,ACC_N_379,1431.69,2026-03-18T16:18:44.628514,ACH,False
ACC_N_293,ACC_N_379,4831.55,2026-03-08T09:18:44.628514,ACH,False
ACC_N_390,ACC_N_379,483.49,2026-04-02T01:18:44.628514,ACH,False
ACC_N_48,ACC_N_380,4649.46,2026-03-22T15:18:44.628514,ACH,False
ACC_N_110,ACC_N_380,1249.68,2026-04-01T05:18:44.628514,ACH,False
ACC_N_114,ACC_N_380,2893.04,2026-03-14T02:18:44.628514,ACH,False
ACC_N_114,ACC_N_380,2437.44,2026-03-11T12:18:44.628514,ACH,False
ACC_N_354,ACC_N_380,4121.78,2026-03-14T06:18:44.628514,ACH,False
ACC_N_402,ACC_N_380,4047.15,2026-04-02T17:18:44.628514,ACH,False
ACC_N_93,ACC_N_381,227.64,2026-03-06T13:18:44.628514,ACH,False
ACC_N_361,ACC_N_381,928.19,2026-03-27T05:18:44.628514,ACH,False
ACC_N_396,ACC_N_381,1867.57,2026-03-22T05:18:44.628514,ACH,False
ACC_N_154,ACC_N_382,1242.57,2026-03-09T03:18:44.628514,ACH,False
ACC_N_181,ACC_N_382,2184.79,2026-03-26T06:18:44.628514,ACH,False
ACC_N_192,ACC_N_382,240.58,2026-03-13T19:18:44.628514,ACH,False
ACC_N_235,ACC_N_382,2096.05,2026-03-12T01:18:44.628514,ACH,False
ACC_N_481,ACC_N_382,3800.18,2026-03-29T00:18:44.628514,ACH,False
ACC_N_33,ACC_N_383,1690.75,2026-03-29T20:18:44.628514,ACH,False
ACC_N_100,ACC_N_383,954.66,2026-03-06T08:18:44.628514,ACH,False
ACC_N_108,ACC_N_383,2584.6,2026-03-10T04:18:44.628514,ACH,False
ACC_N_376,ACC_N_383,1012.29,2026-03-12T23:18:44.628514,ACH,False
ACC_N_403,ACC_N_383,369.14,2026-03-17T03:18:44.628514,ACH,False
ACC_N_215,ACC_N_384,3522.38,2026-03-20T00:18:44.628514,ACH,False
ACC_N_315,ACC_N_384,170.92,2026-03-28T05:18:44.628514,ACH,False
ACC_N_329,ACC_N_384,2619.1,2026-03-05T20:18:44.628514,ACH,False
ACC_N_380,ACC_N_385,1208.24,2026-03-23T04:18:44.628514,ACH,False
ACC_N_51,ACC_N_386,1995.13,2026-03-18T18:18:44.628514,ACH,False
ACC_N_192,ACC_N_386,2082.07,2026-03-24T14:18:44.628514,ACH,False
ACC_N_497,ACC_N_386,191.91,2026-03-06T04:18:44.628514,ACH,False
ACC_N_307,ACC_N_387,948.05,2026-03-06T17:18:44.628514,ACH,False
ACC_N_30,ACC_N_388,3668.77,2026-03-12T05:18:44.628514,ACH,False
ACC_N_318,ACC_N_388,2939.22,2026-03-15T19:18:44.628514,ACH,False
ACC_N_13,ACC_N_389,2341.97,2026-03-13T04:18:44.628514,ACH,False
ACC_N_47,ACC_N_389,4702.96,2026-03-30T21:18:44.628514,ACH,False
ACC_N_313,ACC_N_389,820.41,2026-03-21T06:18:44.628514,ACH,False
ACC_N_346,ACC_N_389,4834.74,2026-03-07T03:18:44.628514,ACH,False
ACC_N_395,ACC_N_390,3064.24,2026-03-12T10:18:44.628514,ACH,False
ACC_N_419,ACC_N_390,3291.91,2026-03-17T06:18:44.628514,ACH,False
ACC_N_296,ACC_N_391,1422.14,2026-03-09T00:18:44.628514,ACH,False
ACC_N_106,ACC_N_392,1457.57,2026-03-10T12:18:44.628514,ACH,False
ACC_N_137,ACC_N_392,2519.66,2026-03-06T18:18:44.628514,ACH,False
ACC_N_170,ACC_N_392,1649.9,2026-03-08T01:18:44.628514,ACH,False
ACC_N_227,ACC_N_392,4135.79,2026-03-14T07:18:44.628514,ACH,False
ACC_N_247,ACC_N_392,2595.65,2026-03-12T16:18:44.628514,ACH,False
ACC_N_268,ACC_N_392,4958.05,2026-03-22T20:18:44.628514,ACH,False
ACC_N_319,ACC_N_392,4682.97,2026-03-07T07:18:44.628514,ACH,False
ACC_N_362,ACC_N_392,958.74,2026-03-26T12:18:44.628514,ACH,False
ACC_N_411,ACC_N_392,1985.26,2026-03-10T16:18:44.628514,ACH,False
ACC_N_64,ACC_N_393,3641.74,2026-03-15T11:18:44.628514,ACH,False
ACC_N_120,ACC_N_393,3226.44,2026-03-29T09:18:44.628514,ACH,False
ACC_N_157,ACC_N_393,3317.07,2026-03-25T04:18:44.628514,ACH,False
ACC_N_201,ACC_N_393,1412.19,2026-04-01T07:18:44.628514,ACH,False
ACC_N_305,ACC_N_393,559.76,2026-03-18T21:18:44.628514,ACH,False
ACC_N_5458,ACC_N_393,9740.93,2026-04-03T15:25:50.952Z,Live,False
ACC_N_74,ACC_N_394,2722.72,2026-03-19T01:18:44.628514,ACH,False
ACC_N_108,ACC_N_394,3289.63,2026-03-30T15:18:44.628514,ACH,False
ACC_N_132,ACC_N_394,2717.9,2026-04-02T16:18:44.628514,ACH,False
ACC_N_256,ACC_N_394,4319.35,2026-03-05T23:18:44.628514,ACH,False
ACC_N_292,ACC_N_394,3569.44,2026-03-13T15:18:44.628514,ACH,False
ACC_N_341,ACC_N_394,569.88,2026-03-30T05:18:44.628514,ACH,False
ACC_N_423,ACC_N_394,1416.43,2026-03-27T18:18:44.628514,ACH,False
ACC_N_11,ACC_N_395,2792.68,2026-03-25T21:18:44.628514,ACH,False
ACC_N_238,ACC_N_395,1795.87,2026-04-01T11:18:44.628514,ACH,False
ACC_N_252,ACC_N_395,2089.4,2026-03-24T18:18:44.628514,ACH,False
ACC_N_266,ACC_N_395,363.18,2026-03-16T05:18:44.628514,ACH,False
ACC_N_219,ACC_N_397,1897.71,2026-03-07T02:18:44.628514,ACH,False
ACC_N_352,ACC_N_397,3433.62,2026-03-15T03:18:44.628514,ACH,False
ACC_N_369,ACC_N_397,3547.66,2026-03-21T01:18:44.628514,ACH,False
ACC_N_443,ACC_N_397,1811.32,2026-03-15T07:18:44.628514,ACH,False
ACC_N_468,ACC_N_397,1462.97,2026-03-06T17:18:44.628514,ACH,False
ACC_N_230,ACC_N_398,4395.63,2026-03-23T21:18:44.628514,ACH,False
ACC_N_33,ACC_N_399,4100.82,2026-03-14T16:18:44.628514,ACH,False
ACC_N_167,ACC_N_399,4335.57,2026-03-24T16:18:44.628514,ACH,False
ACC_N_216,ACC_N_399,2952.81,2026-03-29T05:18:44.628514,ACH,False
ACC_N_179,ACC_N_400,650.21,2026-03-13T00:18:44.628514,ACH,False
ACC_N_235,ACC_N_400,2721.18,2026-03-08T19:18:44.628514,ACH,False
ACC_N_332,ACC_N_400,3488.49,2026-03-05T19:18:44.628514,ACH,False
ACC_N_145,ACC_N_401,4971.47,2026-03-07T14:18:44.628514,ACH,False
ACC_N_197,ACC_N_401,2689.05,2026-03-06T20:18:44.628514,ACH,False
ACC_N_270,ACC_N_401,4906.43,2026-03-07T05:18:44.628514,ACH,False
ACC_N_167,ACC_N_402,4421.94,2026-03-20T09:18:44.628514,ACH,False
ACC_N_364,ACC_N_402,3409.68,2026-03-22T18:18:44.628514,ACH,False
ACC_N_131,ACC_N_403,4204.01,2026-03-28T00:18:44.628514,ACH,False
ACC_N_413,ACC_N_403,1374.86,2026-03-11T05:18:44.628514,ACH,False
ACC_N_80,ACC_N_404,1582.24,2026-03-24T07:18:44.628514,ACH,False
ACC_N_149,ACC_N_404,2013.84,2026-03-15T09:18:44.628514,ACH,False
ACC_N_183,ACC_N_404,610.42,2026-04-01T19:18:44.628514,ACH,False
ACC_N_288,ACC_N_404,3801.47,2026-03-12T05:18:44.628514,ACH,False
ACC_N_339,ACC_N_404,1241.18,2026-03-19T11:18:44.628514,ACH,False
ACC_N_380,ACC_N_404,2962.03,2026-03-20T12:18:44.628514,ACH,False
ACC_N_389,ACC_N_404,3444.67,2026-03-16T00:18:44.628514,ACH,False
ACC_N_235,ACC_N_405,2332.08,2026-03-15T12:18:44.628514,ACH,False
ACC_N_300,ACC_N_405,3987.11,2026-03-25T12:18:44.628514,ACH,False
ACC_N_360,ACC_N_405,3739.13,2026-03-30T15:18:44.628514,ACH,False
ACC_N_371,ACC_N_405,2640.15,2026-03-07T10:18:44.628514,ACH,False
ACC_N_423,ACC_N_405,4043.13,2026-03-15T14:18:44.628514,ACH,False
ACC_N_20,ACC_N_406,3109.76,2026-04-02T15:18:44.628514,ACH,False
ACC_N_45,ACC_N_406,2104.76,2026-03-23T13:18:44.628514,ACH,False
ACC_N_85,ACC_N_406,3957.19,2026-03-23T12:18:44.628514,ACH,False
ACC_N_147,ACC_N_406,1394.43,2026-03-25T16:18:44.628514,ACH,False
ACC_N_227,ACC_N_406,1973.58,2026-03-29T21:18:44.628514,ACH,False
ACC_N_229,ACC_N_406,2863.44,2026-03-11T03:18:44.628514,ACH,False
ACC_N_305,ACC_N_406,2869.7,2026-03-28T01:18:44.628514,ACH,False
ACC_N_495,ACC_N_406,3545.81,2026-03-16T17:18:44.628514,ACH,False
ACC_N_283,ACC_N_407,3429.44,2026-03-26T13:18:44.628514,ACH,False
ACC_N_337,ACC_N_407,4453.4,2026-03-11T18:18:44.628514,ACH,False
ACC_N_432,ACC_N_407,1763.06,2026-03-25T05:18:44.628514,ACH,False
ACC_N_445,ACC_N_407,957.99,2026-03-15T15:18:44.628514,ACH,False
ACC_N_6,ACC_N_408,2843.29,2026-03-05T22:18:44.628514,ACH,False
ACC_N_103,ACC_N_408,3466.26,2026-03-07T13:18:44.628514,ACH,False
ACC_N_117,ACC_N_408,4272.44,2026-03-19T20:18:44.628514,ACH,False
ACC_N_154,ACC_N_408,2325.83,2026-03-16T19:18:44.628514,ACH,False
ACC_N_179,ACC_N_409,3155.61,2026-03-07T01:18:44.628514,ACH,False
ACC_N_374,ACC_N_409,1678.0,2026-03-22T13:18:44.628514,ACH,False
ACC_N_453,ACC_N_409,575.72,2026-04-02T11:18:44.628514,ACH,False
ACC_N_111,ACC_N_410,4515.14,2026-03-27T04:18:44.628514,ACH,False
ACC_N_254,ACC_N_411,4661.7,2026-04-02T16:18:44.628514,ACH,False
ACC_N_286,ACC_N_411,3911.46,2026-03-19T00:18:44.628514,ACH,False
ACC_N_335,ACC_N_411,3140.87,2026-03-19T21:18:44.628514,ACH,False
ACC_N_347,ACC_N_411,2979.34,2026-03-07T23:18:44.628514,ACH,False
ACC_N_72,ACC_N_412,1674.61,2026-03-22T17:18:44.628514,ACH,False
ACC_N_60,ACC_N_413,3724.53,2026-03-07T04:18:44.628514,ACH,False
ACC_N_121,ACC_N_413,447.38,2026-03-13T03:18:44.628514,ACH,False
ACC_N_136,ACC_N_413,3135.6,2026-04-01T20:18:44.628514,ACH,False
ACC_N_409,ACC_N_413,1640.07,2026-03-17T23:18:44.628514,ACH,False
ACC_N_179,ACC_N_414,112.53,2026-03-31T18:18:44.628514,ACH,False
ACC_N_33,ACC_N_415,1136.97,2026-03-29T18:18:44.628514,ACH,False
ACC_N_58,ACC_N_415,3037.67,2026-03-15T13:18:44.628514,ACH,False
ACC_N_248,ACC_N_415,1744.06,2026-03-19T22:18:44.628514,ACH,False
ACC_N_430,ACC_N_415,1215.5,2026-03-14T01:18:44.628514,ACH,False
ACC_N_164,ACC_N_416,4326.06,2026-03-29T16:18:44.628514,ACH,False
ACC_N_235,ACC_N_416,2384.76,2026-03-17T00:18:44.628514,ACH,False
ACC_N_223,ACC_N_417,2391.32,2026-03-29T22:18:44.628514,ACH,False
ACC_N_300,ACC_N_417,4698.9,2026-03-08T05:18:44.628514,ACH,False
ACC_N_117,ACC_N_418,2662.09,2026-03-13T18:18:44.628514,ACH,False
ACC_N_150,ACC_N_418,3136.31,2026-04-02T11:18:44.628514,ACH,False
ACC_N_173,ACC_N_418,3255.54,2026-03-22T18:18:44.628514,ACH,False
ACC_N_301,ACC_N_418,4103.44,2026-03-28T08:18:44.628514,ACH,False
ACC_N_357,ACC_N_418,706.78,2026-03-06T01:18:44.628514,ACH,False
ACC_N_80,ACC_N_419,767.56,2026-03-24T06:18:44.628514,ACH,False
ACC_N_115,ACC_N_419,2223.19,2026-03-18T17:18:44.628514,ACH,False
ACC_N_296,ACC_N_419,368.19,2026-03-16T15:18:44.628514,ACH,False
ACC_N_369,ACC_N_419,2901.14,2026-03-22T06:18:44.628514,ACH,False
ACC_N_414,ACC_N_419,747.44,2026-03-18T06:18:44.628514,ACH,False
ACC_N_66,ACC_N_421,2722.78,2026-03-31T02:18:44.628514,ACH,False
ACC_N_139,ACC_N_421,1674.53,2026-03-31T12:18:44.628514,ACH,False
ACC_N_231,ACC_N_421,885.47,2026-03-27T17:18:44.628514,ACH,False
ACC_N_429,ACC_N_421,2030.67,2026-04-03T00:18:44.628514,ACH,False
ACC_N_404,ACC_N_422,3455.94,2026-03-14T01:18:44.628514,ACH,False
ACC_N_431,ACC_N_422,4897.8,2026-03-19T08:18:44.628514,ACH,False
ACC_N_291,ACC_N_423,4441.92,2026-03-28T00:18:44.628514,ACH,False
ACC_N_342,ACC_N_423,3732.49,2026-03-12T17:18:44.628514,ACH,False
ACC_N_98,ACC_N_424,2982.25,2026-03-19T05:18:44.628514,ACH,False
ACC_N_375,ACC_N_424,2676.67,2026-03-31T09:18:44.628514,ACH,False
ACC_N_400,ACC_N_424,4345.39,2026-03-28T03:18:44.628514,ACH,False
ACC_N_420,ACC_N_424,3854.15,2026-03-18T22:18:44.628514,ACH,False
ACC_N_476,ACC_N_424,668.39,2026-03-21T20:18:44.628514,ACH,False
ACC_N_1,ACC_N_425,2010.8,2026-03-09T13:18:44.628514,ACH,False
ACC_N_222,ACC_N_426,2288.5,2026-03-22T07:18:44.628514,ACH,False
ACC_N_336,ACC_N_427,2455.07,2026-03-21T01:18:44.628514,ACH,False
ACC_N_463,ACC_N_427,737.71,2026-03-08T14:18:44.628514,ACH,False
ACC_N_465,ACC_N_427,2352.45,2026-03-24T12:18:44.628514,ACH,False
ACC_N_91,ACC_N_428,891.56,2026-03-12T22:18:44.628514,ACH,False
ACC_N_182,ACC_N_428,2841.6,2026-03-24T17:18:44.628514,ACH,False
ACC_N_344,ACC_N_428,1306.41,2026-03-23T16:18:44.628514,ACH,False
ACC_N_374,ACC_N_428,3630.38,2026-03-07T22:18:44.628514,ACH,False
ACC_N_8,ACC_N_429,2412.06,2026-03-22T18:18:44.628514,ACH,False
ACC_N_15,ACC_N_429,2318.02,2026-04-02T10:18:44.628514,ACH,False
ACC_N_34,ACC_N_429,1818.65,2026-03-09T10:18:44.628514,ACH,False
ACC_N_50,ACC_N_430,3298.57,2026-03-05T01:18:44.628514,ACH,False
ACC_N_455,ACC_N_430,4673.39,2026-03-05T04:18:44.628514,ACH,False
ACC_N_44,ACC_N_431,1438.29,2026-03-28T22:18:44.628514,ACH,False
ACC_N_45,ACC_N_431,2690.2,2026-03-24T06:18:44.628514,ACH,False
ACC_N_298,ACC_N_431,3046.05,2026-04-01T15:18:44.628514,ACH,False
ACC_N_349,ACC_N_431,2451.65,2026-03-06T02:18:44.628514,ACH,False
ACC_N_399,ACC_N_431,2494.4,2026-03-15T05:18:44.628514,ACH,False
ACC_N_48,ACC_N_432,4028.05,2026-03-14T19:18:44.628514,ACH,False
ACC_N_85,ACC_N_433,3911.53,2026-03-14T20:18:44.628514,ACH,False
ACC_N_91,ACC_N_433,244.96,2026-03-05T13:18:44.628514,ACH,False
ACC_N_303,ACC_N_433,1685.63,2026-03-24T13:18:44.628514,ACH,False
ACC_N_437,ACC_N_433,2612.58,2026-03-15T06:18:44.628514,ACH,False
ACC_N_491,ACC_N_433,1941.9,2026-03-21T19:18:44.628514,ACH,False
ACC_N_85,ACC_N_435,2903.73,2026-03-23T12:18:44.628514,ACH,False
ACC_N_368,ACC_N_435,2226.32,2026-03-22T06:18:44.628514,ACH,False
ACC_N_223,ACC_N_436,4685.52,2026-03-13T06:18:44.628514,ACH,False
ACC_N_342,ACC_N_437,1980.26,2026-03-29T07:18:44.628514,ACH,False
ACC_N_393,ACC_N_437,4630.46,2026-03-15T05:18:44.628514,ACH,False
ACC_N_118,ACC_N_438,2305.61,2026-03-12T13:18:44.628514,ACH,False
ACC_N_192,ACC_N_438,4247.87,2026-04-02T10:18:44.628514,ACH,False
ACC_N_205,ACC_N_438,4143.19,2026-03-24T12:18:44.628514,ACH,False
ACC_N_445,ACC_N_438,3488.5,2026-03-28T23:18:44.628514,ACH,False
ACC_N_80,ACC_N_439,4662.32,2026-03-15T23:18:44.628514,ACH,False
ACC_N_99,ACC_N_439,1321.8,2026-03-17T12:18:44.628514,ACH,False
ACC_N_111,ACC_N_440,3073.03,2026-03-11T16:18:44.628514,ACH,False
ACC_N_287,ACC_N_440,79.68,2026-03-15T02:18:44.628514,ACH,False
ACC_N_375,ACC_N_440,360.62,2026-03-15T07:18:44.628514,ACH,False
ACC_N_140,ACC_N_441,3329.3,2026-03-17T23:18:44.628514,ACH,False
ACC_N_224,ACC_N_441,814.8,2026-04-01T22:18:44.628514,ACH,False
ACC_N_269,ACC_N_441,3043.52,2026-03-15T21:18:44.628514,ACH,False
ACC_N_330,ACC_N_441,4583.8,2026-04-02T02:18:44.628514,ACH,False
ACC_N_358,ACC_N_441,3931.86,2026-03-23T18:18:44.628514,ACH,False
ACC_N_158,ACC_N_442,2920.14,2026-03-30T11:18:44.628514,ACH,False
ACC_N_170,ACC_N_442,3822.09,2026-03-07T17:18:44.628514,ACH,False
ACC_N_247,ACC_N_442,3526.63,2026-03-12T00:18:44.628514,ACH,False
ACC_N_55,ACC_N_443,1922.51,2026-03-22T12:18:44.628514,ACH,False
ACC_N_268,ACC_N_443,1189.53,2026-03-21T23:18:44.628514,ACH,False
ACC_N_448,ACC_N_443,2732.11,2026-03-22T22:18:44.628514,ACH,False
ACC_N_490,ACC_N_443,496.45,2026-03-24T22:18:44.628514,ACH,False
ACC_N_269,ACC_N_444,4435.37,2026-03-09T23:18:44.628514,ACH,False
ACC_N_410,ACC_N_444,1216.82,2026-03-10T15:18:44.628514,ACH,False
ACC_N_92,ACC_N_445,4590.48,2026-03-22T00:18:44.628514,ACH,False
ACC_N_191,ACC_N_445,2266.61,2026-03-16T17:18:44.628514,ACH,False
ACC_N_196,ACC_N_445,872.0,2026-03-14T06:18:44.628514,ACH,False
ACC_N_265,ACC_N_445,3545.54,2026-03-30T03:18:44.628514,ACH,False
ACC_N_284,ACC_N_445,588.1,2026-03-24T14:18:44.628514,ACH,False
ACC_N_379,ACC_N_445,1318.04,2026-03-10T01:18:44.628514,ACH,False
ACC_N_412,ACC_N_445,145.78,2026-03-31T23:18:44.628514,ACH,False
ACC_N_441,ACC_N_445,1211.37,2026-03-25T19:18:44.628514,ACH,False
ACC_N_421,ACC_N_446,941.48,2026-04-02T04:18:44.628514,ACH,False
ACC_N_441,ACC_N_446,1668.17,2026-03-13T23:18:44.628514,ACH,False
ACC_N_25,ACC_N_447,4094.22,2026-03-08T00:18:44.628514,ACH,False
ACC_N_114,ACC_N_447,3946.45,2026-03-25T10:18:44.628514,ACH,False
ACC_N_387,ACC_N_447,1560.54,2026-03-13T10:18:44.628514,ACH,False
ACC_N_79,ACC_N_448,4246.79,2026-03-18T14:18:44.628514,ACH,False
ACC_N_248,ACC_N_448,1128.68,2026-03-31T14:18:44.628514,ACH,False
ACC_N_74,ACC_N_449,210.99,2026-03-06T11:18:44.628514,ACH,False
ACC_N_264,ACC_N_449,4018.09,2026-03-06T12:18:44.628514,ACH,False
ACC_N_358,ACC_N_449,268.33,2026-04-01T02:18:44.628514,ACH,False
ACC_N_62,ACC_N_450,1234.56,2026-03-24T02:18:44.628514,ACH,False
ACC_N_73,ACC_N_450,65.04,2026-03-19T04:18:44.628514,ACH,False
ACC_N_268,ACC_N_450,4502.93,2026-03-11T19:18:44.628514,ACH,False
ACC_N_279,ACC_N_450,4260.37,2026-03-24T19:18:44.628514,ACH,False
ACC_N_309,ACC_N_450,915.91,2026-03-12T13:18:44.628514,ACH,False
ACC_N_193,ACC_N_451,2840.8,2026-03-07T15:18:44.628514,ACH,False
ACC_N_360,ACC_N_451,4385.08,2026-03-14T07:18:44.628514,ACH,False
